ecephys_unit_id,waveform_type
951874082,RS
951870896,RS
951870983,RS
951870854,RS
951870952,RS
951871166,RS
951871064,RS
951871011,RS
951871040,RS
951871024,RS
951871148,FS
951871123,RS
951871104,RS
951871091,RS
951871448,RS
951871304,FS
951871250,FS
951871232,RS
951871217,RS
951874473,RS
951871481,FS
951871463,RS
951871197,RS
951871337,RS
951871320,RS
951871701,RS
951871624,RS
951871571,FS
951871551,RS
951871517,RS
951874122,RS
951871859,RS
951871822,RS
951874133,RS
951871988,RS
951871971,RS
951871953,FS
951874148,RS
951872210,FS
951872186,RS
951874163,RS
951872349,RS
951874527,RS
951872546,FS
951872294,RS
951872170,FS
951872531,RS
951872482,RS
951872441,RS
951872579,RS
951872657,RS
951872625,RS
951872791,RS
951872885,RS
951873010,RS
951878084,Other
951881384,Other
951878139,Other
951878053,RS
951878215,RS
951878174,RS
951878253,RS
951878231,FS
951878365,RS
951878467,RS
951878454,RS
951881418,RS
951878438,FS
951878423,RS
951878406,RS
951878519,RS
951878616,RS
951878598,FS
951881442,RS
951878824,RS
951878724,FS
951878859,RS
951878842,RS
951878786,RS
951878767,RS
951878903,RS
951878944,RS
951879000,RS
951878963,RS
951881457,RS
951879060,RS
951879018,RS
951879150,RS
951879136,FS
951879121,RS
951879106,RS
951879357,RS
951879288,FS
951879203,RS
951881512,RS
951879405,RS
951879387,RS
951879370,RS
951879489,RS
951879449,RS
951879417,FS
951879607,RS
951879537,RS
951879521,RS
951879670,RS
951879651,RS
951879624,RS
951879787,RS
951879732,RS
951879695,FS
951879682,RS
951879902,RS
951879876,RS
951879764,RS
951879850,FS
951879838,FS
951879812,RS
951879889,FS
951879994,RS
951879924,RS
951881525,RS
951880046,FS
951880033,RS
951881550,RS
951880326,RS
951881563,RS
951880256,RS
951880483,RS
951881611,RS
951887392,RS
951887324,RS
951889715,RS
951887374,RS
951887343,RS
951889724,RS
951887488,RS
951887459,RS
951890060,RS
951887446,RS
951887525,RS
951889734,RS
951887578,RS
951887706,RS
951890069,RS
951887662,RS
951887644,RS
951887627,RS
951887611,RS
951887841,RS
951887744,RS
951887675,RS
951887792,RS
951887930,RS
951887979,RS
951888125,RS
951888087,RS
951888072,RS
951888233,RS
951888212,RS
951888303,Other
951888178,RS
951888292,RS
951888280,RS
951888268,RS
951888257,FS
951888188,RS
951889794,RS
951888339,RS
951888326,FS
951888314,RS
951888421,RS
951888445,RS
951888409,RS
951888396,RS
951888385,RS
951888374,RS
951888362,RS
951888515,RS
951888492,RS
951888471,RS
951889825,RS
951888539,RS
951888613,RS
951888553,RS
951888704,RS
951888693,RS
951888682,FS
951888670,RS
951888659,RS
951888830,RS
951888750,RS
951888738,RS
951889841,RS
951888725,RS
951889854,RS
951888851,RS
951888839,RS
951888812,RS
951888775,RS
951888931,RS
951888892,RS
951888881,RS
951889863,RS
951888903,RS
951888985,FS
951889071,FS
951889060,RS
951888964,RS
951889883,RS
951889174,FS
951889163,RS
951889193,RS
951889183,FS
951889909,RS
951889926,RS
951889319,RS
951889393,RS
951889414,RS
951889404,RS
951889441,FS
951860597,RS
951860606,FS
951860651,FS
951860698,FS
951860782,RS
951860772,RS
951860879,Other
951860861,RS
951860916,RS
951860846,RS
951860907,RS
951860983,RS
951862258,FS
951860975,FS
951860950,FS
951860941,RS
951860993,RS
951861036,RS
951861098,RS
951861090,RS
951861071,RS
951861106,RS
951861174,RS
951861156,RS
951861201,RS
951861183,RS
951861192,RS
951861251,RS
951861571,RS
951861241,RS
951861217,RS
951861282,RS
951861261,RS
951861270,RS
951861340,RS
951861332,FS
951861324,RS
951861306,RS
951861399,RS
951861389,RS
951861465,RS
951861458,RS
951861369,RS
951861440,RS
951861511,FS
951861482,RS
951861473,RS
951861538,FS
951861638,RS
951861618,FS
951861610,FS
951861719,RS
951849794,RS
951849800,RS
951849816,RS
951849835,RS
951849847,RS
951850662,RS
951849891,FS
951850672,RS
951849966,RS
951849959,RS
951849955,RS
951849949,RS
951849998,RS
951849989,RS
951850039,RS
951850030,RS
951850023,RS
951850016,RS
951850053,RS
951850047,RS
951850005,RS
951850092,RS
951850079,RS
951850065,RS
951850060,FS
951850104,RS
951844342,RS
951844363,RS
951846069,RS
951844385,RS
951844377,RS
951844370,RS
951844425,RS
951844476,FS
951844470,RS
951844463,RS
951844456,FS
951846333,RS
951846076,RS
951844568,FS
951844561,RS
951844520,FS
951844601,RS
951844591,RS
951844582,RS
951844634,RS
951844627,RS
951844617,RS
951844746,RS
951844737,FS
951844701,RS
951844773,RS
951844710,RS
951844858,Other
951844851,FS
951846133,RS
951844879,RS
951844872,RS
951846165,RS
951844911,RS
951844903,RS
951844886,RS
951846428,FS
951846141,RS
951844969,RS
951844956,RS
951844933,RS
951844926,RS
951844918,RS
951845004,RS
951844995,RS
951844989,RS
951844981,RS
951844975,RS
951844894,RS
951845051,RS
951845035,RS
951845029,RS
951845024,RS
951845018,RS
951845171,RS
951846148,RS
951845114,RS
951845065,FS
951846190,RS
951846180,RS
951845108,RS
951845098,RS
951845187,RS
951845153,Other
951845135,FS
951845126,RS
951845119,FS
951845313,FS
951845411,RS
951846223,RS
951845488,RS
951846279,RS
951845585,FS
951845611,RS
951845653,RS
951847470,RS
951847516,RS
951847491,FS
951847484,RS
951847534,Other
951847522,Other
951847592,RS
951847611,RS
951847604,RS
951847598,RS
951848460,RS
951847638,FS
951847625,RS
951847618,Other
951848670,RS
951847651,FS
951847695,RS
951847645,RS
951847739,RS
951847732,RS
951847718,RS
951847770,RS
951847783,RS
951847777,RS
951848510,RS
951847841,RS
951847868,RS
951847861,RS
951847854,RS
951847907,RS
951847881,RS
951847919,RS
951847962,RS
951847954,RS
951847969,RS
951848034,RS
951848073,RS
951852399,Other
951852371,FS
951853967,RS
951852553,RS
951852540,RS
951852485,RS
951852475,RS
951853995,RS
951852457,RS
951852567,RS
951852506,RS
951852494,RS
951852598,RS
951852616,FS
951852645,RS
951852627,RS
951854616,RS
951854053,RS
951854041,RS
951852711,RS
951852686,RS
951852673,RS
951852721,RS
951852810,RS
951852867,FS
951852787,RS
951852758,RS
951852746,RS
951852836,RS
951852936,RS
951852914,RS
951852903,RS
951852949,FS
951852994,RS
951852977,FS
951852959,RS
951853036,RS
951853028,RS
951853050,RS
951853110,RS
951853101,FS
951853147,RS
951853069,RS
951854188,RS
951853139,RS
951853129,RS
951854178,RS
951853195,FS
951853175,RS
951853217,RS
951853205,RS
951853281,RS
951853272,RS
951854276,RS
951854236,RS
951853335,RS
951853325,RS
951853293,RS
951854321,RS
951853402,RS
951854210,RS
951853369,RS
951854502,RS
951853482,RS
951853450,RS
951853442,RS
951853430,RS
951853494,Other
951853472,RS
951853462,RS
951853527,FS
951853516,RS
951853606,RS
951853653,RS
951853644,RS
951854369,RS
951854355,FS
951853677,RS
951853719,RS
951855350,FS
951855423,FS
951855579,Other
951855604,RS
951855591,RS
951855674,Other
951855640,RS
951855627,RS
951855720,RS
951855760,RS
951855783,RS
951855729,RS
951855794,RS
951855812,FS
951855771,RS
951855845,RS
951855880,Other
951857884,RS
951855917,FS
951855999,RS
951855982,RS
951858804,RS
951856016,RS
951856007,RS
951856093,RS
951856082,RS
951856072,RS
951856202,RS
951856129,RS
951856120,RS
951856112,RS
951856036,RS
951857916,RS
951856163,RS
951856152,RS
951856247,RS
951856212,RS
951856257,RS
951858818,RS
951857964,RS
951856372,FS
951858829,RS
951858005,RS
951857994,RS
951856435,RS
951856423,FS
951856323,RS
951858016,RS
951856447,RS
951857979,RS
951856415,RS
951856502,RS
951856490,RS
951858579,RS
951856479,FS
951856566,FS
951858857,RS
951858089,RS
951856842,RS
951856852,RS
950917892,Other
950917904,RS
950917866,RS
950917916,RS
950917955,RS
950917943,RS
950918080,FS
950918177,FS
950918190,RS
950918305,RS
950918207,RS
950918332,RS
950918289,RS
950920107,RS
950918431,RS
950918421,RS
950918567,RS
950918554,RS
950918541,RS
950918516,RS
950918494,RS
950918482,RS
950918634,RS
950918608,RS
950918594,RS
950918581,RS
950918716,RS
950918530,RS
950918785,FS
950918924,RS
950918908,RS
950918893,RS
950918850,RS
950918836,RS
950918824,RS
950918811,RS
950920123,RS
950918994,RS
950918966,RS
950918951,FS
950918938,FS
950919067,RS
950919106,RS
950920438,RS
950919227,RS
950919340,RS
950919285,FS
950919268,FS
950919380,RS
950919631,RS
950919651,RS
950919500,RS
950919831,FS
950924431,RS
950923304,RS
950923290,RS
950923269,RS
950923366,FS
950923401,RS
950923449,RS
950923481,RS
950923528,RS
950923514,FS
950923654,RS
950923637,FS
950923621,RS
950923589,RS
950923786,RS
950923716,RS
950923605,Other
950923841,RS
950924056,FS
950924074,RS
950924250,FS
950930322,FS
950930424,FS
950930396,RS
950933529,RS
950930631,RS
950933546,RS
950930602,RS
950930570,RS
950930487,Other
950930747,RS
950930713,RS
950930646,RS
950930821,FS
950930806,FS
950930792,RS
950930778,RS
950930971,FS
950930884,RS
950930852,RS
950933563,RS
950930935,RS
950930919,RS
950930900,RS
950931020,RS
950931005,RS
950931132,RS
950931116,RS
950931054,RS
950931176,RS
950931158,FS
950931146,RS
950931283,RS
950931299,FS
950931403,RS
950931390,FS
950931349,RS
950931330,RS
950931560,RS
950931475,RS
950931461,RS
950931447,RS
950931419,RS
950931376,RS
950931536,RS
950931548,RS
950931521,FS
950931498,RS
950931485,RS
950931613,FS
950931593,RS
950933593,RS
950931768,RS
950931753,RS
950931739,RS
950931708,RS
950931668,RS
950931630,RS
950931786,RS
950931859,FS
950931843,RS
950931826,RS
950932058,RS
950932044,FS
950932136,FS
950932267,FS
950932238,FS
950932360,RS
950932580,FS
950932444,RS
950932613,RS
950932631,RS
950932752,RS
950932766,RS
950937369,RS
950937439,RS
950937427,RS
950937403,RS
950937391,RS
950937458,RS
950937521,RS
950937470,RS
950939249,RS
950937548,RS
950937596,RS
950937627,FS
950937610,FS
950939263,RS
950937679,RS
950937842,Other
950937723,RS
950937814,FS
950937785,RS
950937753,RS
950937917,FS
950938034,RS
950937950,RS
950938086,RS
950938202,RS
950938141,RS
950938122,RS
950938069,RS
950938241,FS
950938224,RS
950938334,RS
950938316,RS
950938383,RS
950938397,RS
950938413,RS
950938807,RS
950946564,Other
950949270,RS
950946548,RS
950946528,RS
950946512,Other
950946712,RS
950946686,FS
950946783,RS
950946753,RS
950946724,RS
950946996,FS
950949316,RS
950946949,RS
950947111,RS
950947095,RS
950947193,RS
950947180,FS
950947008,RS
950947167,RS
950947256,RS
950947245,RS
950947219,RS
950947356,RS
950947545,FS
950947499,RS
950947483,RS
950947404,RS
950947594,RS
950947574,RS
950949438,RS
950947685,RS
950947651,RS
950949452,RS
950947750,RS
950947733,RS
950947716,RS
950947701,RS
950947846,RS
950947833,RS
950949481,RS
950947802,RS
950947787,RS
950947970,RS
950947949,Other
950947862,RS
950948003,RS
950948144,Other
950948109,FS
950948073,RS
950948175,RS
950948245,RS
950953336,RS
950953402,RS
950953467,FS
950953575,RS
950953561,FS
950955729,RS
950953537,RS
950953636,RS
950953662,RS
950953650,RS
950953878,RS
950953842,RS
950953827,FS
950953944,RS
950954003,FS
950953966,RS
950953956,RS
950953979,FS
950954069,RS
950954044,RS
950954236,RS
950954140,RS
950954111,RS
950954368,RS
950954276,RS
950954262,RS
950954249,RS
950954554,RS
950954539,RS
950954527,RS
950954670,RS
950954407,RS
950954624,FS
950954609,RS
950954590,RS
950954576,RS
950954759,RS
950954701,FS
950954685,RS
950954795,RS
950954716,RS
950955754,RS
950955092,RS
950955197,FS
950913540,FS
950915005,RS
950915018,RS
950913754,RS
950913721,RS
950913798,RS
950913849,RS
950913842,RS
950913864,RS
950913895,RS
950915049,RS
950913904,RS
950913944,FS
950913913,RS
950913974,RS
950913961,RS
950913952,RS
950913997,RS
950913991,RS
950913984,FS
950915073,RS
950914029,RS
950914021,Other
950914014,RS
950914006,RS
950914044,RS
950915231,RS
950914115,RS
950914078,RS
950914071,RS
950914064,RS
950914057,RS
950914102,RS
950915088,RS
950914196,RS
950914136,RS
950914206,RS
950914154,RS
950915111,RS
950914243,RS
950914229,RS
950914221,RS
950914298,RS
950914288,FS
950914271,FS
950914263,RS
950914335,RS
950914406,FS
950914396,RS
950914482,FS
950914595,RS
950914573,FS
950914639,RS
950914624,RS
950914613,FS
950914701,FS
950919967,RS
950920155,RS
950920139,RS
950920057,RS
950920284,RS
950920266,RS
950920211,RS
950920348,FS
950920331,RS
950920315,RS
950920417,FS
950920401,RS
950920384,RS
950922369,RS
950920367,RS
950920445,RS
950920432,RS
950920498,Other
950920456,FS
950920509,FS
950920542,RS
950920521,RS
950922380,RS
950920614,RS
950922800,RS
950920889,RS
950920792,RS
950920780,FS
950920767,RS
950922444,RS
950920829,RS
950920816,RS
950921010,RS
950920916,FS
950920902,FS
950921048,RS
950921024,FS
950920996,RS
950920983,RS
950921107,RS
950921097,RS
950921145,FS
950921173,RS
950921119,RS
950921228,RS
950921266,RS
950921241,RS
950921201,Other
950921319,RS
950921304,RS
950921291,RS
950921440,FS
950922487,RS
950921478,RS
950922499,RS
950921492,RS
950921562,RS
950921619,FS
950921758,RS
950929283,Other
950929267,Other
950929299,RS
950931534,RS
950929433,RS
950929417,RS
950931556,Other
950929451,RS
950929536,FS
950929599,FS
950929583,FS
950929626,RS
950929614,Other
950929641,FS
950929723,RS
950929680,RS
950929775,RS
950929763,FS
950929833,RS
950929874,RS
950929988,RS
950929846,RS
950929943,RS
950929932,RS
950929916,RS
950929889,RS
950930055,RS
950930042,RS
950930027,RS
950931566,RS
950931592,RS
950931577,RS
950930110,RS
950930096,FS
950930071,FS
950931606,RS
950930198,RS
950930184,RS
950930170,RS
950930154,RS
950930227,RS
950930303,FS
950930398,RS
950930360,RS
950930793,FS
950930846,FS
950930902,RS
950930889,RS
950930859,RS
950930977,RS
950930945,RS
950931035,RS
950934935,RS
950934922,RS
950934910,RS
950934988,RS
950935072,RS
950935028,RS
950935016,RS
950935098,RS
950935111,Other
950935278,Other
950935353,FS
950935567,RS
950935554,Other
950935641,RS
950935700,RS
950935687,FS
950935675,RS
950935803,Other
950935725,RS
950935740,RS
950937008,RS
950935815,RS
950935887,RS
950935854,RS
950936644,RS
950935911,RS
950936659,RS
950935973,RS
950935957,FS
950935945,RS
950936671,RS
950936029,RS
950937020,RS
950936156,RS
950943078,Other
950943108,RS
950943186,RS
950945869,RS
950943276,RS
950943245,RS
950943208,RS
950943316,RS
950943356,RS
950943326,RS
950945916,RS
950943377,RS
950943536,RS
950943511,FS
950943448,RS
950943575,RS
950943522,RS
950943620,RS
950943610,FS
950943646,RS
950945939,RS
950945928,RS
950943812,RS
950943924,RS
950943908,RS
950943896,RS
950943869,RS
950943855,RS
950943755,RS
950943975,RS
950944036,FS
950945952,RS
950943998,RS
950943987,RS
950944074,RS
950944164,RS
950944062,RS
950944231,RS
950944149,RS
950944125,RS
950944110,RS
950944372,RS
950944292,RS
950945962,RS
950944196,RS
950944355,RS
950944338,RS
950944215,Other
950944473,RS
950944458,FS
950944424,RS
950944410,RS
950944399,RS
950946249,RS
950944549,RS
950945987,RS
950944778,FS
950946035,RS
950944874,RS
950944841,FS
950944823,RS
950944935,FS
950945009,FS
950944988,FS
950945080,RS
950950049,Other
950950095,Other
950950120,RS
950950194,Other
950950182,Other
950950238,RS
950950218,RS
950950295,RS
950950272,FS
950950328,RS
950950381,RS
950950368,FS
950950441,RS
950950430,RS
950950417,FS
950950461,RS
950950494,RS
950950513,RS
950950666,FS
950950590,FS
950950535,Other
950950685,RS
950950676,RS
950950610,RS
950950719,RS
950950697,RS
950950778,RS
950950767,RS
950950754,FS
950950707,RS
950950840,FS
950950827,RS
950950813,RS
950950915,RS
950950901,RS
950950928,RS
950950976,RS
950914462,FS
950914498,RS
950914565,RS
950914549,RS
950914508,RS
950914576,RS
950914584,RS
950914610,FS
950914601,RS
950915708,RS
950914667,RS
950914647,RS
950914692,FS
950914676,RS
950914733,RS
950914722,RS
950914703,RS
950914684,RS
950914778,RS
950914768,RS
950914759,RS
950915722,RS
950914818,RS
950914803,RS
950914787,RS
950914741,RS
950914853,RS
950914844,RS
950914835,RS
950915868,RS
950915852,RS
950914900,RS
950914892,FS
950914884,RS
950914874,RS
950914947,FS
950915746,RS
950915019,RS
950915011,RS
950915735,RS
950914975,RS
950914962,RS
950915046,RS
950915031,RS
950915092,RS
950915081,FS
950915070,RS
950915184,FS
950915224,RS
950915214,RS
950915352,FS
950915383,RS
950920461,RS
950920446,RS
950920500,RS
950922802,RS
950920582,RS
950920568,RS
950920539,RS
950920526,RS
950920593,RS
950920651,RS
950920669,RS
950920633,FS
950922873,RS
950920703,RS
950920776,RS
950920839,RS
950922888,RS
950920855,RS
950921012,FS
950920997,RS
950920909,RS
950920966,RS
950920893,RS
950921093,RS
950921081,RS
950921073,RS
950921052,RS
950921026,RS
950922901,RS
950921153,RS
950921138,RS
950920981,RS
950921274,RS
950921259,RS
950921227,RS
950921197,RS
950921394,RS
950921243,RS
950921166,RS
950921447,FS
950921421,RS
950921408,RS
950921496,RS
950921461,RS
950921551,RS
950921680,RS
950921529,FS
950921511,RS
950921707,FS
950921606,RS
950921588,RS
950921823,RS
950921809,FS
950921885,RS
950921948,FS
950922018,FS
950922076,FS
950922059,FS
950922038,RS
950921997,RS
950922164,FS
950922224,FS
950922301,FS
950922971,RS
950928046,Other
950927995,Other
950928177,RS
950928163,RS
950928146,RS
950928389,RS
950928357,Other
950928339,RS
950928454,FS
950928420,RS
950928373,RS
950928487,FS
950928621,RS
950928878,FS
950928833,RS
950928785,RS
950929025,FS
950928997,RS
950928979,RS
950928962,RS
950928945,FS
950928926,FS
950928910,RS
950929145,RS
950929128,RS
950929055,RS
950932115,RS
950929212,RS
950929192,RS
950929176,RS
950929161,RS
950929260,FS
950929243,RS
950929383,RS
950929367,RS
950929352,RS
950929335,RS
950929316,RS
950929526,RS
950929510,RS
950929477,RS
950932179,RS
950929413,RS
950929397,FS
950932257,RS
950932242,RS
950932209,RS
950929647,RS
950929630,RS
950929611,RS
950929557,RS
950929542,RS
950929753,FS
950929679,RS
950929836,RS
950929820,FS
950929802,RS
950932272,Other
950929947,RS
950929908,RS
950929870,FS
950929851,RS
950932301,RS
950930160,RS
950930144,RS
950932337,RS
950930284,FS
950930264,FS
950930243,FS
950930223,RS
950932317,RS
950930524,Other
950930192,RS
950932356,RS
950930420,RS
950930319,RS
950930508,FS
950930493,RS
950930456,RS
950930606,RS
950930558,FS
950930728,RS
950932698,RS
950932684,RS
950932369,RS
950930848,FS
950930787,RS
950931001,FS
950930927,RS
950932400,RS
950931048,FS
950930979,FS
950932432,RS
950930963,RS
950931123,RS
950931067,FS
950932449,RS
950932525,RS
950932510,RS
950931235,RS
950931402,RS
950937115,RS
950937170,RS
950939813,RS
950937384,RS
950937365,RS
950937232,RS
950937217,Other
950937489,RS
950937633,FS
950937503,RS
950937471,RS
950937800,RS
950937889,RS
950937696,RS
950937667,RS
950937817,RS
950937974,FS
950937954,RS
950938021,RS
950938131,RS
950938115,FS
950938101,RS
950938070,RS
950938085,FS
950938160,RS
950938208,RS
950938176,FS
950938221,RS
950938407,FS
950938369,RS
950938340,RS
950938467,RS
950938355,RS
950938709,RS
950938558,RS
950938542,RS
950938528,RS
950938762,RS
950938742,RS
950938841,RS
950939041,RS
950939026,RS
950939014,FS
950938974,RS
950939136,FS
950939180,RS
950945177,Other
950945293,Other
950945378,RS
950945424,Other
950945527,RS
950945542,RS
950947983,RS
950945820,RS
950945645,RS
950945788,FS
950945775,RS
950945896,RS
950945866,RS
950945851,RS
950945925,RS
950945940,RS
950948574,RS
950945977,FS
950945994,Other
950946087,RS
950946250,RS
950946268,RS
950946182,RS
950946167,RS
950948097,FS
950946436,RS
950946421,RS
950946405,RS
950946392,RS
950946360,RS
950946342,FS
950948916,RS
950948114,RS
950946501,RS
950946470,RS
950946324,FS
950946624,FS
950946593,FS
950946562,RS
950946545,RS
950946531,RS
950946684,RS
950946670,RS
